f_power,dz,pos_jitter,c550,omega,eta,blue__misfit,blue__level,blue__pattern,green__misfit,green__level,green__pattern,red__misfit,red__level,red__pattern,par__misfit,par__level,par__pattern
0.9,1.5,2.0,1.2,0.6833333333333333,0.833333333333333,0.6847840126889502,-0.038771878119380876,1.036824560508285,0.8137212031302554,0.4303735186535957,1.170427575707866,2.5732864618543254,-0.1267565938922804,4.002926414942724,0.735157218484535,0.011364000666800989,1.0720395285072646
0.9,1.5,0.6666666666666667,1.2,0.6833333333333333,0.833333333333333,0.5051051546292096,-0.015311790065778264,0.7176967522559421,0.8460391727432371,0.6963855698825574,1.3121502370564622,1.3876586383156608,1.1647322705191838,0.6241472400177479,0.6164455718881563,0.18533705812576584,0.9988848205523214
0.9,-0.16666666666666652,0.6666666666666667,1.2,0.6833333333333333,0.833333333333333,0.828995867509661,-0.27494314600540587,1.298625389402806,0.8107481434519127,0.1747536951505478,1.1018666911812611,2.2298632340645694,-1.3434888836667402,4.416146870882651,0.8386172756915602,-0.07562637778482795,1.2377354957885025
0.9,-0.16666666666666652,0.6666666666666667,0.5,0.6833333333333333,0.833333333333333,1.2456012238223477,1.2285368151669522,0.7320779493634428,1.5533813241611578,1.5533602902703465,1.171986796960927,2.2337525775259377,1.5440354850364488,1.6643089984966375,1.3082418214988658,1.299738770615745,0.9181077291453327
0.9,-0.16666666666666652,0.6666666666666667,0.5,0.95,0.833333333333333,1.795458415155874,1.7948358089577023,1.0507479568234825,2.174936727041796,2.174927701771744,1.341573311554912,2.9084741830075824,2.8698022236440197,1.0095333442601626,1.8408199319977767,1.8391494079640904,1.1309875388064323
0.9,-0.16666666666666652,0.6666666666666667,0.5,0.95,-1.5,1.8471032072577511,1.8470401073248615,1.0228638521282232,2.100575465367083,2.0988574558158812,1.1829588121341825,3.2370482213481653,3.0075983059316544,0.8090947847854529,1.9008234159191382,1.9003805195854564,1.1099065068830365
0.7,1.5,2.0,0.5,0.6833333333333333,0.833333333333333,1.2009342393723585,1.1979544586344124,0.8013920320365207,1.453700023560399,1.453463995804333,1.0234557737409062,2.3942953707066645,2.008623570908174,1.335852889254127,1.2735888381185974,1.2709698498672983,0.9077300032323625
0.7,1.5,2.0,0.5,0.95,0.833333333333333,1.8306777419164713,1.827976231405651,0.8459619642390201,2.071754471568223,2.0715760487393267,1.0076790972891236,2.8038364291426934,2.4461019284210206,1.446250485196741,1.8837656960843157,1.8812503273162369,0.906449145858027
1.1,1.5,2.0,0.5,0.95,0.833333333333333,2.026710752379665,2.0242708765496187,0.8459417862269536,2.2680336745575853,2.267870693883295,1.0076790972891236,3.000103960249349,2.642396573564989,1.4462504851967404,2.0798229531167434,2.077544972460205,0.9064417855163538
1.1,1.5,0.6666666666666667,0.5,0.95,0.833333333333333,1.9760993876122759,1.9701176376239133,0.9363405985952283,2.27501220478722,2.2736673425305503,1.1908801640517102,3.127899105842199,2.6999541474883353,1.2637738861938006,2.03707565950578,2.031580536830896,1.0105560826790414
1.1,1.5,0.6666666666666667,1.2,0.95,0.833333333333333,1.5323874237884338,1.5196375744028612,1.0775352114678427,2.2894201662392155,2.078555522814591,1.2926058571276142,3.130227154250599,2.2567181883166736,1.6498661010847258,1.7017826763778616,1.6848805741842137,1.1256533796554227
1.1,1.5,0.6666666666666667,1.2,0.95,-1.5,1.8470955548124548,1.8334266326096604,0.9066212120626154,1.660758292653868,1.6583372340845322,0.8946428281352807,3.098741920133379,2.0939473094711674,1.6850921723372703,1.8609382266214565,1.8449214699484129,1.079251353328773
1.1,-0.16666666666666652,0.6666666666666667,1.2,0.95,-1.5,1.6021553738923051,1.6013756823838212,0.9051684083791525,2.060063005964315,1.7766559751329496,1.2003883594032223,2.9681264040566613,0.5144702287624051,3.8029826725103537,1.721830290607304,1.721639821467007,1.0887412478729603
1.1,1.5,1.3333333333333333,0.5,0.6833333333333333,-0.33333333333333326,1.6385975859975004,1.6375454443128725,0.8340424840399224,2.009639153113684,2.005055178340424,1.3791241061489836,2.337496920834553,2.118167298635111,0.7976327880000248,1.7299542054633734,1.7274426522119706,1.0652327010188605
0.7,1.5,1.3333333333333333,0.5,0.6833333333333333,-0.33333333333333326,1.3287014725458923,1.3279538589433573,1.0077078426215476,1.755620274865802,1.7529140892979354,1.1627598587273527,2.22640574832935,1.572419816159953,1.7999780155648002,1.434513223769823,1.4344904922663089,1.020417716039292
0.7,1.5,1.3333333333333333,1.2,0.6833333333333333,-0.33333333333333326,0.6462323016541953,0.3061357757539603,1.0364126747752138,1.0223516486790383,0.7043324454208543,1.1143047768063807,1.357628000091517,0.4863296955774943,1.5427823550780815,0.7052540868347701,0.3464567019364443,0.9978109591800205
